timestamp,rnti,cqi,pusch_snr,pucch_snr,dl_bler,ul_bler,dl_mcs1,dl_mcs2,ul_mcs1,ul_mcs2,dl_tbs,ul_tbs,dl_aggr_tbs,ul_aggr_tbs,dl_prb,ul_prb,dl_sched_rb,ul_sched_rb,bsr,phr,frame,slot,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_txbuf,rlc_rxbuf,rlc_retx,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes,dl_thp_kbps,ul_thp_kbps,rlc_sdu_delay_us,pdcp_vol_dl_kb,pdcp_vol_ul_kb,prb_tot_dl,prb_tot_ul,log_rsrp,log_ph
1768227021593822,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27466693,161836409,368053,9579368,0,0,0,0,98,16,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,20,-44,0
1768227021603824,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27466693,161836525,368053,9579373,0,0,0,0,104,10,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,20,-44,0
1768227021613824,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27466816,161836525,368058,9579373,0,0,0,0,109,16,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,20,-44,0
1768227021623788,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27466939,161836641,368063,9579378,0,0,0,0,115,6,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,20,-44,0
1768227021633800,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27466939,161836757,368063,9579383,0,0,0,0,121,1,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,20,-44,0
1768227021643826,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467062,161836757,368068,9579383,0,0,0,0,126,10,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021653831,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467062,161836873,368068,9579388,0,0,0,0,131,14,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021663782,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467185,161836873,368073,9579388,0,0,0,0,137,4,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021673809,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467185,161836989,368073,9579393,0,0,0,0,143,0,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021684126,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467308,161836989,368078,9579393,0,0,0,0,148,5,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021693794,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467308,161837105,368078,9579398,0,0,0,0,153,4,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021703867,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467431,161837105,368083,9579398,0,0,0,0,158,11,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021713868,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467431,161837221,368083,9579403,0,0,0,0,164,0,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021723869,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467554,161837221,368088,9579403,0,0,0,0,169,4,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021733898,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467554,161837337,368088,9579408,0,0,0,0,174,13,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227021743833,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467677,161837337,368093,9579408,0,0,0,0,179,17,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021753870,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467800,161837453,368098,9579413,0,0,0,0,185,5,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021763989,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467800,161837453,368098,9579418,0,0,4294967180,0,190,5,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021773908,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467923,161837569,368103,9579418,0,0,0,0,195,12,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021783866,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27467923,161837569,368103,9579423,0,0,4294967180,0,200,7,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021793857,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468046,161837685,368108,9579423,0,0,0,0,205,11,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021803924,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468046,161837685,368108,9579428,0,0,4294967180,0,210,11,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021813894,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468169,161837801,368113,9579428,0,0,0,0,215,13,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021823899,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468169,161837801,368113,9579433,0,0,4294967180,0,220,14,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021833850,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468292,161837917,368118,9579433,0,0,0,0,225,18,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,30,25,-44,0
1768227021843819,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468292,161838033,368118,9579438,0,0,0,0,231,4,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021853853,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468415,161838033,368123,9579438,0,0,0,0,236,7,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021863849,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468415,161838149,368123,9579443,0,0,0,0,241,1,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021873853,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468538,161838149,368128,9579443,0,0,0,0,246,2,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021883859,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468538,161838265,368128,9579448,0,0,0,0,251,10,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021893874,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468661,161838265,368133,9579448,0,0,0,0,256,7,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021903868,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468661,161838381,368133,9579453,0,0,0,0,261,14,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021913791,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468784,161838381,368138,9579453,0,0,0,0,267,2,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021923863,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468784,161838497,368138,9579458,0,0,0,0,272,0,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021933835,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468907,161838497,368143,9579458,0,0,0,0,277,5,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021943800,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27468907,161838613,368143,9579463,0,0,0,0,282,12,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021953813,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469030,161838613,368148,9579463,0,0,0,0,287,15,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021963928,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469030,161838729,368148,9579468,0,0,0,0,293,0,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021973836,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469153,161838729,368153,9579468,0,0,0,0,298,1,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021983818,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469153,161838845,368153,9579473,0,0,0,0,303,10,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227021993854,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469276,161838845,368158,9579473,0,0,0,0,308,10,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022003843,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469276,161838961,368158,9579478,0,0,0,0,313,13,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022013806,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469399,161838961,368163,9579478,0,0,0,0,318,12,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022023905,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469399,161839077,368163,9579483,0,0,0,0,322,14,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022033848,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469522,161839077,368168,9579483,0,0,0,0,327,19,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022043929,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469522,161839193,368168,9579488,0,0,0,0,333,4,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022053916,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469645,161839193,368173,9579488,0,0,0,0,338,6,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022063900,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469645,161839309,368173,9579493,0,0,0,0,343,14,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022073866,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469768,161839309,368178,9579493,0,0,0,0,348,15,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022083872,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469768,161839425,368178,9579498,0,0,0,0,354,0,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022093860,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469891,161839425,368183,9579498,0,0,0,0,359,4,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022103850,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27469891,161839541,368183,9579503,0,0,0,0,364,12,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022113819,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27470014,161839541,368188,9579503,0,0,0,0,370,0,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022123826,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27470137,161839657,368193,9579508,0,0,0,0,375,7,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022133905,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27470137,161839773,368193,9579513,0,0,0,0,380,16,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022144102,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27470260,161839773,368198,9579513,0,0,0,0,386,4,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022153906,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27470260,161839889,368198,9579518,0,0,0,0,391,13,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022163965,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27470383,161839889,368203,9579518,0,0,0,0,396,16,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022173989,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27471533,161861574,368264,9581370,0,0,20226,0,401,2,63896,3513809,204817,157666539,0,0,0,60386,3322077,104949,156857372,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022184051,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,123,0,27473297,161904216,368356,9583784,5,0,33896,0,405,1,63910,3514621,204848,157688627,0,0,0,60400,3322847,104965,156881420,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022194446,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,72,2433,27474966,161946858,368453,9586198,8,0,34424,0,408,17,63926,3515494,204902,157730533,0,0,0,60415,3323672,104991,156920498,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022204378,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,27476209,161978775,368529,9587767,0,0,0,0,413,3,63956,3517124,204996,157803313,0,0,0,60431,3324552,105019,156962582,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022214298,20106,0,51.0,53.0,0.0,0.0,11,0,9,0,0,0,27476342,161978823,368534,9587777,0,0,0,0,418,11,63956,3517124,204996,157803313,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022223844,20106,0,51.0,53.0,0.0,0.0,11,0,9,0,0,0,27476342,161978823,368534,9587777,0,0,0,0,424,1,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022233848,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,27476465,161978939,368539,9587782,0,0,0,0,429,8,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022243872,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,27476465,161978939,368539,9587787,0,0,4294967180,0,434,14,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022253791,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27476588,161979055,368544,9587787,0,0,0,0,440,5,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022263790,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27476711,161979171,368549,9587792,0,0,0,0,445,15,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022273848,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27476711,161979171,368549,9587792,0,0,0,0,451,5,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022283824,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27476834,161979287,368554,9587797,0,0,0,0,456,11,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022293874,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27476834,161979287,368554,9587797,0,0,0,0,461,17,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022303796,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27476957,161979403,368559,9587802,0,0,0,0,467,12,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022313807,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27476957,161979403,368559,9587802,0,0,0,0,473,6,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022323781,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477080,161979519,368564,9587807,0,0,0,0,479,0,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022333791,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477080,161979519,368564,9587812,0,0,4294967180,0,484,12,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,265.2,10942.16,0.0,23,1086,346,8269,-44,0
1768227022343807,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477203,161979635,368569,9587812,0,0,0,0,490,4,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022353794,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477326,161979751,368574,9587817,0,0,0,0,496,0,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022363865,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477326,161979751,368574,9587817,0,0,0,0,500,17,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022373829,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477449,161979867,368579,9587822,0,0,0,0,506,2,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022383786,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477449,161979867,368579,9587822,0,0,0,0,511,15,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022393790,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477572,161979983,368584,9587827,0,0,0,0,517,5,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022403853,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477572,161979983,368584,9587827,0,0,0,0,522,11,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022413819,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477695,161980099,368589,9587832,0,0,0,0,527,11,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022423858,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477695,161980099,368589,9587832,0,0,0,0,532,12,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022433835,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477818,161980215,368594,9587837,0,0,0,0,538,0,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,30,-44,0
1768227022443880,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477818,161980215,368594,9587837,0,0,0,0,543,12,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022453826,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477941,161980331,368599,9587842,0,0,0,0,549,2,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022463955,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27477941,161980331,368599,9587847,0,0,4294967180,0,554,13,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022473863,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478064,161980447,368604,9587847,0,0,0,0,560,6,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022483776,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478187,161980563,368609,9587852,0,0,0,0,566,0,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022493790,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478187,161980563,368609,9587852,0,0,0,0,571,14,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022504027,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478310,161980679,368614,9587857,0,0,0,0,576,16,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022513832,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478310,161980679,368614,9587857,0,0,0,0,582,5,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022523808,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478433,161980795,368619,9587862,0,0,0,0,587,16,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022533752,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478433,161980795,368619,9587862,0,0,0,0,593,11,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,25,-44,0
1768227022543800,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478556,161980911,368624,9587867,0,0,0,0,599,2,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022553834,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478556,161980911,368624,9587872,0,0,4294967180,0,604,14,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022563807,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478679,161981027,368629,9587872,0,0,0,0,610,7,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022573813,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478802,161981143,368634,9587877,0,0,0,0,616,0,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022583798,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478802,161981143,368634,9587877,0,0,0,0,621,13,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022593857,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478925,161981259,368639,9587882,0,0,0,0,626,17,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022603765,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27478925,161981259,368639,9587882,0,0,0,0,632,4,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022613774,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27479048,161981375,368644,9587887,0,0,0,0,637,17,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022623776,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27479048,161981375,368644,9587887,0,0,0,0,643,6,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022633804,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27479171,161981491,368649,9587892,0,0,0,0,649,0,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,25,30,-44,0
1768227022643847,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27479171,161981491,368649,9587897,0,0,4294967180,0,654,3,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,25,-44,0
1768227022654150,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27479294,161981607,368654,9587897,0,0,0,0,659,14,63956,3517124,204997,157803316,0,0,0,60443,3325212,105040,156993449,0.0,0.0,0.0,0,0,30,25,-44,0
