timestamp,rnti,cqi,pusch_snr,pucch_snr,dl_bler,ul_bler,dl_mcs1,dl_mcs2,ul_mcs1,ul_mcs2,dl_tbs,ul_tbs,dl_aggr_tbs,ul_aggr_tbs,dl_prb,ul_prb,dl_sched_rb,ul_sched_rb,bsr,phr,frame,slot,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_txbuf,rlc_rxbuf,rlc_retx,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes,dl_thp_kbps,ul_thp_kbps,rlc_sdu_delay_us,pdcp_vol_dl_kb,pdcp_vol_ul_kb,prb_tot_dl,prb_tot_ul,log_rsrp,log_ph,log_pcmax,est_rsrq,est_sinr_dl
1768227251239040,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116073,167230849,436403,9877060,0,0,0,0,330,0,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,255.92,10942.56,0.0,22,1086,311,8239,-44,0,0,-34.0,25.0
1768227251249072,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116073,167230965,436403,9877065,0,0,0,0,335,4,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,255.92,10942.56,0.0,22,1086,311,8239,-44,0,0,-34.0,25.0
1768227251259086,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116196,167230965,436408,9877065,0,0,0,0,340,10,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,255.92,10942.56,0.0,22,1086,311,8239,-44,0,0,-34.0,25.0
1768227251269100,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116196,167231081,436408,9877070,0,0,0,0,345,5,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,255.92,10942.56,0.0,22,1086,311,8239,-44,0,0,-34.0,25.0
1768227251279071,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116319,167231081,436413,9877070,0,0,0,0,350,6,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251288992,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116319,167231197,436413,9877075,0,0,0,0,356,0,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251298941,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116442,167231197,436418,9877075,0,0,0,0,361,10,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251309048,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116442,167231313,436418,9877080,0,0,0,0,366,6,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251319048,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116565,167231313,436423,9877080,0,0,0,0,371,4,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251329022,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116565,167231429,436423,9877085,0,0,0,0,376,1,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251339020,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116688,167231429,436428,9877085,0,0,0,0,381,12,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251349002,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116811,167231545,436433,9877090,0,0,0,0,387,3,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251358987,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116811,167231545,436433,9877090,0,0,0,0,392,14,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251368973,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116934,167231661,436438,9877095,0,0,0,0,398,6,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251379009,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29116934,167231777,436438,9877100,0,0,0,0,403,17,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251389076,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117057,167231777,436443,9877100,0,0,0,0,409,3,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251399093,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117057,167231893,436443,9877105,0,0,0,0,414,7,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251409017,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117180,167231893,436448,9877105,0,0,0,0,420,0,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251419052,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117180,167232009,436448,9877110,0,0,0,0,425,10,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251429061,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117303,167232009,436453,9877110,0,0,0,0,430,17,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251439228,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117303,167232125,436453,9877115,0,0,0,0,435,6,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251449362,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117426,167232125,436458,9877115,0,0,0,0,439,10,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251459130,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117426,167232125,436458,9877120,0,0,4294967180,0,443,16,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251469290,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117549,167232241,436463,9877120,0,0,0,0,447,13,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251479208,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117549,167232241,436463,9877120,0,0,0,0,451,11,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251489223,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117549,167232357,436463,9877125,0,0,0,0,455,9,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251499153,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117672,167232357,436468,9877125,0,0,0,0,459,16,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251509082,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117672,167232473,436468,9877130,0,0,0,0,464,14,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251519354,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117795,167232473,436473,9877130,0,0,0,0,469,17,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251529032,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117795,167232589,436473,9877135,0,0,0,0,475,1,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251539231,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117918,167232589,436478,9877135,0,0,0,0,480,0,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251549159,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29117918,167232705,436478,9877140,0,0,0,0,484,3,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251559165,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118041,167232705,436483,9877140,0,0,0,0,488,12,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251569107,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118041,167232705,436483,9877145,0,0,4294967180,0,493,14,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251579062,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118164,167232821,436488,9877145,0,0,0,0,499,1,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251589028,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118164,167232937,436488,9877150,0,0,0,0,504,7,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251598996,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118287,167232937,436493,9877150,0,0,0,0,509,17,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251609032,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118287,167233053,436493,9877155,0,0,0,0,515,7,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251619018,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118410,167233053,436498,9877155,0,0,0,0,520,16,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251628989,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118410,167233169,436498,9877160,0,0,0,0,526,4,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251639044,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118533,167233169,436503,9877160,0,0,0,0,531,11,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251649011,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118533,167233285,436503,9877165,0,0,0,0,536,19,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251659019,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118656,167233285,436508,9877165,0,0,0,0,542,10,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251669021,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118779,167233401,436513,9877170,0,0,0,0,548,0,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227251679012,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118779,167233401,436513,9877175,0,0,4294967180,0,553,12,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251689099,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118902,167233517,436518,9877175,0,0,0,0,559,3,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251699037,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29118902,167233633,436518,9877180,0,0,0,0,564,12,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251709042,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119025,167233633,436523,9877180,0,0,0,0,569,13,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251719013,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119025,167233749,436523,9877185,0,0,0,0,575,0,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251729134,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119148,167233749,436528,9877185,0,0,0,0,580,4,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251738990,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119148,167233865,436528,9877190,0,0,0,0,585,15,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251749029,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119271,167233865,436533,9877190,0,0,0,0,591,4,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251759073,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119271,167233981,436533,9877195,0,0,0,0,596,14,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251769001,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119394,167233981,436538,9877195,0,0,0,0,602,4,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251779076,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119517,167234097,436543,9877200,0,0,0,0,607,10,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251789035,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119517,167234097,436543,9877200,0,0,0,0,612,17,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251799060,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119640,167234213,436548,9877205,0,0,0,0,618,5,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251808981,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119640,167234329,436548,9877210,0,0,0,0,623,15,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251819062,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119763,167234329,436553,9877210,0,0,0,0,629,3,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251829117,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119763,167234445,436553,9877215,0,0,0,0,634,13,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251839063,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119886,167234445,436558,9877215,0,0,0,0,640,2,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251849086,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29119886,167234561,436558,9877220,0,0,0,0,645,9,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251859084,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120009,167234561,436563,9877220,0,0,0,0,650,10,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251869076,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120009,167234677,436563,9877225,0,0,0,0,655,12,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,30,-44,0,0,-34.0,25.0
1768227251879085,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120132,167234677,436568,9877225,0,0,0,0,660,13,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251889047,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120132,167234793,436568,9877230,0,0,0,0,665,16,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251899023,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120255,167234793,436573,9877230,0,0,0,0,671,1,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251909023,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120255,167234909,436573,9877235,0,0,0,0,676,3,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251919041,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120378,167234909,436578,9877235,0,0,0,0,681,7,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251929022,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120378,167235025,436578,9877240,0,0,0,0,686,11,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251938994,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120501,167235025,436583,9877240,0,0,0,0,691,15,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251949032,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120501,167235141,436583,9877245,0,0,0,0,696,19,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251959090,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120624,167235141,436588,9877245,0,0,0,0,702,0,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251969010,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,123,0,29120747,167235257,436593,9877250,5,0,0,0,707,0,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227251979010,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120747,167235257,436593,9877250,0,0,0,0,712,2,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251989037,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120870,167235373,436598,9877255,0,0,0,0,717,4,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227251999068,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120870,167235373,436598,9877255,0,0,0,0,722,4,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227252009002,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120993,167235489,436603,9877260,0,0,0,0,727,7,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227252019028,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29120993,167235489,436603,9877260,0,0,0,0,732,12,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227252029032,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121116,167235605,436608,9877265,0,0,0,0,737,15,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227252039012,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121116,167235605,436608,9877265,0,0,0,0,742,16,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227252049037,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121239,167235721,436613,9877270,0,0,0,0,748,0,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227252058985,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121239,167235721,436613,9877275,0,0,4294967180,0,753,2,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227252068992,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121362,167235837,436618,9877275,0,0,0,0,758,4,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227252079030,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121362,167235837,436618,9877280,0,0,4294967180,0,763,7,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252089034,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121485,167235953,436623,9877280,0,0,0,0,768,10,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252099011,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121485,167235953,436623,9877285,0,0,4294967180,0,773,12,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252109001,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121608,167236069,436628,9877285,0,0,0,0,778,12,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252119048,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121608,167236069,436628,9877290,0,0,4294967180,0,783,13,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252129009,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121731,167236185,436633,9877290,0,0,0,0,788,16,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252139037,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121731,167236301,436633,9877295,0,0,0,0,794,2,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252148990,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121854,167236301,436638,9877295,0,0,0,0,799,5,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252159052,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121854,167236417,436638,9877300,0,0,0,0,804,7,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252169083,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121977,167236417,436643,9877300,0,0,0,0,809,11,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252178997,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29121977,167236533,436643,9877310,0,0,4294967272,0,814,18,65651,3610213,210075,161617914,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252189063,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,123,0,29123663,167266063,436722,9879519,5,0,20754,0,819,10,65651,3610213,210076,161617933,0,0,0,62037,3413198,107595,160783475,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252199306,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,123,0,29125225,167306272,436809,9882039,5,0,45214,0,823,3,65669,3611257,210119,161649703,0,0,0,62055,3414188,107616,160815038,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252209110,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29126867,167343520,436886,9884241,0,0,29558,0,826,14,65685,3612130,210173,161692135,0,0,0,62070,3415013,107644,160857122,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227252219355,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,29128314,167375162,436950,9885541,0,0,0,0,830,15,65699,3612887,210220,161729200,0,0,0,62084,3415783,107669,160894697,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
