timestamp,rnti,cqi,pusch_snr,pucch_snr,dl_bler,ul_bler,dl_mcs1,dl_mcs2,ul_mcs1,ul_mcs2,dl_tbs,ul_tbs,dl_aggr_tbs,ul_aggr_tbs,dl_prb,ul_prb,dl_sched_rb,ul_sched_rb,bsr,phr,frame,slot,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_txbuf,rlc_rxbuf,rlc_retx,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes,dl_thp_kbps,ul_thp_kbps,rlc_sdu_delay_us,pdcp_vol_dl_kb,pdcp_vol_ul_kb,prb_tot_dl,prb_tot_ul,log_rsrp,log_ph,log_pcmax,log_sync,log_harq_dl,log_harq_ul,log_dlsch_err,log_ulsch_err,est_rsrq,est_sinr_dl
1768227361415011,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011210,171510552,474054,10120406,0,0,4294967180,0,984,11,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227361425000,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011333,171510668,474059,10120406,0,0,0,0,990,4,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227361435104,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011456,171510784,474064,10120411,0,0,0,0,996,0,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227361445031,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011456,171510784,474064,10120411,0,0,0,0,1001,12,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227361455173,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011579,171510900,474069,10120416,0,0,0,0,1007,2,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227361465048,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011579,171510900,474069,10120416,0,0,0,0,1012,11,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227361475030,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011702,171511016,474074,10120421,0,0,0,0,1018,3,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227361485075,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011702,171511016,474074,10120421,0,0,0,0,0,0,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361495068,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011825,171511132,474079,10120426,0,0,0,0,5,9,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361505150,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011825,171511132,474079,10120431,0,0,4294967180,0,10,12,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361515018,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30011948,171511248,474084,10120431,0,0,0,0,16,2,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361525099,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012071,171511364,474089,10120436,0,0,0,0,21,9,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361535104,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012071,171511364,474089,10120436,0,0,0,0,26,14,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361545043,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012194,171511480,474094,10120441,0,0,0,0,32,0,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361555072,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012194,171511480,474094,10120441,0,0,0,0,36,13,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361565019,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012317,171511596,474099,10120446,0,0,0,0,42,4,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361575009,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012317,171511596,474099,10120446,0,0,0,0,47,17,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361585049,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012440,171511712,474104,10120451,0,0,0,0,53,9,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361595069,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012440,171511712,474104,10120451,0,0,0,0,58,14,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361605035,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012563,171511828,474109,10120456,0,0,0,0,64,10,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361615184,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30012563,171511828,474109,10120456,0,0,0,0,70,0,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361625091,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30013657,171533405,474154,10122249,0,0,20481,0,74,2,67249,3697622,214797,165154207,0,0,0,63533,3495795,109969,164301396,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361635157,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,123,0,30015612,171576047,474237,10124769,5,0,20481,0,78,2,67265,3698550,214835,165181299,0,0,0,63552,3496840,109992,164335965,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361645524,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,30017305,171613295,474311,10126983,0,0,31463,0,81,12,67282,3699481,214888,165223208,0,0,0,63567,3497665,110018,164375043,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361655172,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,30019099,171650597,474389,10128666,0,0,0,0,85,11,67297,3700296,214936,165260525,0,0,0,63581,3498435,110043,164412618,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361665207,20106,0,51.0,53.0,0.0,0.0,11,0,9,0,133,0,30019232,171650645,474394,10128676,5,0,0,0,91,0,67310,3700995,214976,165290981,0,0,0,63591,3498985,110060,164437473,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361675079,20106,0,51.0,53.0,0.0,0.0,11,0,9,0,0,0,30019232,171650645,474394,10128676,0,0,0,0,96,11,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361685128,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,30019355,171650761,474399,10128681,0,0,0,0,102,0,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361695095,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,30019355,171650761,474399,10128686,0,0,4294967180,0,107,12,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361705087,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30019478,171650877,474404,10128686,0,0,0,0,113,1,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361715113,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30019478,171650993,474404,10128691,0,0,0,0,118,12,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,244.48,0.0,0,24,30,760,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361725058,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30019601,171650993,474409,10128691,0,0,0,0,124,5,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361735112,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30019601,171651109,474409,10128696,0,0,0,0,129,14,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361745101,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30019724,171651109,474414,10128696,0,0,0,0,135,5,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361755055,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30019724,171651225,474414,10128701,0,0,0,0,140,15,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361765163,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30019847,171651225,474419,10128701,0,0,0,0,146,1,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361775088,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30019970,171651341,474424,10128706,0,0,0,0,151,11,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361785102,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30019970,171651341,474424,10128706,0,0,0,0,157,0,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361795063,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020093,171651457,474429,10128711,0,0,0,0,162,11,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361805060,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020093,171651573,474429,10128716,0,0,0,0,168,2,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361815028,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020216,171651573,474434,10128716,0,0,0,0,173,16,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,269.84,10697.68,0.0,24,1062,295,7500,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361825025,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020216,171651689,474434,10128721,0,0,0,0,179,10,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361835149,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020339,171651689,474439,10128721,0,0,0,0,185,0,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361845078,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020339,171651805,474439,10128726,0,0,0,0,190,13,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361855099,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020462,171651805,474444,10128726,0,0,0,0,196,1,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361865075,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020585,171651921,474449,10128731,0,0,0,0,201,11,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361875053,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020585,171651921,474449,10128736,0,0,4294967180,0,207,3,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361885071,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020708,171652037,474454,10128736,0,0,0,0,212,16,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361895081,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020708,171652153,474454,10128741,0,0,0,0,218,10,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361905076,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020831,171652153,474459,10128741,0,0,0,0,224,3,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361915114,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020831,171652269,474459,10128746,0,0,0,0,229,15,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361925085,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020954,171652269,474464,10128746,0,0,0,0,235,6,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361935052,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30020954,171652385,474464,10128751,0,0,0,0,240,16,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361945055,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021077,171652385,474469,10128751,0,0,0,0,246,6,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361955136,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021200,171652501,474474,10128756,0,0,0,0,252,0,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361966028,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021200,171652501,474474,10128761,0,0,4294967180,0,257,13,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361975075,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021323,171652617,474479,10128761,0,0,0,0,263,4,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361985060,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021323,171652733,474479,10128766,0,0,0,0,268,13,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227361995095,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021446,171652733,474484,10128766,0,0,0,0,274,2,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362005075,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021446,171652849,474484,10128771,0,0,0,0,279,11,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362015054,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021569,171652849,474489,10128771,0,0,0,0,285,2,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362025051,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021569,171652965,474489,10128776,0,0,0,0,290,13,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362035050,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021692,171652965,474494,10128776,0,0,0,0,296,4,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362045085,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021815,171653081,474499,10128781,0,0,0,0,301,11,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362055094,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021815,171653081,474499,10128786,0,0,4294967180,0,307,3,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362065061,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021938,171653197,474504,10128786,0,0,0,0,312,12,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362075143,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30021938,171653313,474504,10128791,0,0,0,0,317,17,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362085135,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022061,171653313,474509,10128791,0,0,0,0,323,4,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362095095,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022061,171653429,474509,10128796,0,0,0,0,328,10,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362105126,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022184,171653429,474514,10128796,0,0,0,0,333,13,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362115092,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022184,171653545,474514,10128801,0,0,0,0,338,16,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362125109,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022307,171653545,474519,10128801,0,0,0,0,344,0,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362135144,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022307,171653661,474519,10128806,0,0,0,0,349,3,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362145125,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022430,171653661,474524,10128806,0,0,0,0,354,4,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362155245,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022430,171653777,474524,10128811,0,0,0,0,359,2,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362165156,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022553,171653777,474529,10128811,0,0,0,0,364,0,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362175132,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022553,171653893,474529,10128816,0,0,0,0,369,0,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362185188,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022676,171653893,474534,10128816,0,0,0,0,374,9,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362195103,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022676,171654009,474534,10128821,0,0,0,0,379,17,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362205100,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022799,171654009,474539,10128821,0,0,0,0,385,6,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362215127,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022799,171654125,474539,10128826,0,0,0,0,390,16,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,30,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362225122,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30022922,171654125,474544,10128826,0,0,0,0,396,1,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362235156,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30023045,171654241,474549,10128831,0,0,0,0,401,2,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362245096,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30023045,171654241,474549,10128831,0,0,0,0,406,7,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362255123,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30023168,171654357,474554,10128836,0,0,0,0,411,17,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362265170,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30023168,171654357,474554,10128836,0,0,0,0,416,13,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362275190,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30023291,171654473,474559,10128841,0,0,0,0,421,11,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362285167,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30023291,171654473,474559,10128841,0,0,0,0,427,1,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362295060,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30023414,171654589,474564,10128846,0,0,0,0,432,12,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227362305244,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,30023414,171654589,474564,10128851,0,0,4294967180,0,437,12,67310,3700995,214977,165290984,0,0,0,63591,3498985,110060,164437473,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
